t,AGB+OB,AGB+OB_rate,AGB+OB_z
2249.0546058357804,0.15501270626480185,0.02121226382130325,0.07487293505952963
2269.8648518838213,0.15545330123437995,0.020904215319524393,0.07531115691588867
2290.8676527677726,0.15589151671821705,0.020600520906981508,0.07574700958214486
2312.064790175594,0.15632736296784572,0.02030112715140834,0.07618050341949961
2333.458062281002,0.15676085034650683,0.020005980711592562,0.07661164889044944
2355.049283896009,0.15719198931867462,0.019715028382365513,0.0770404565489412
2376.840286624876,0.1576207904402137,0.01942821713584483,0.07746693703112331
2398.83291901949,0.15804726434913288,0.01914549415918869,0.0778911010466584
2421.0290467361774,0.15847142175689957,0.018866806889103332,0.07831295937056507
2443.430552693971,0.1588932734402836,0.018592103043329557,0.07873252283555736
2466.0393372343387,0.15931283023369866,0.018321330649319074,0.07914980232485361
2488.85731828239,0.15973010302201276,0.01805443807029775,0.07956480876542674
2511.88643150958,0.16014510273380053,0.01779137402889932,0.07997755312167067
2535.128630497907,0.16055784033501094,0.017532087628541537,0.08038804638945818
2558.585886905645,0.16096832682302706,0.017276528372704682,0.08079629959056758
2582.260190634596,0.16137657322109386,0.017024646182262078,0.08120232376745637
2606.153549998895,0.16178259057309355,0.01677639141100215,0.08160612997836164
2630.2679918953813,0.16218638993864748,0.016531714859471965,0.08200772929270826
2654.605561975539,0.16258798238852526,0.016290567787263902,0.08240713278680632
2679.1683248190316,0.1629873790003438,0.016052901923858574,0.08280435153982121
2703.9583641088434,0.16338459085453838,0.015818669478129502,0.0831993966300001
2728.9777828080405,0.16377962903059054,0.015587823146608133,0.08359227913113992
2754.2287033381663,0.1641725046034969,0.015360316120600903,0.08398301010928222
2779.7132677592886,0.16456322864046516,0.015136102092243893,0.08437160061962205
2805.433637951713,0.16495181219782412,0.014915135259574826,0.0847580617036178
2831.391995799379,0.1653382663181345,0.014697370330696643,0.08514240438629023
2857.5905433749467,0.16572260202748865,0.014482762527102015,0.08552463967369967
2884.031503126606,0.1661048303329891,0.014271267586223055,0.08590477855059066
2910.717118066605,0.1664849622203935,0.014062841763266457,0.08628283197819414
