He,H,C,N,O,Ne,Mg,Si,Fe
0.03540831966501358,0.05208489307599293,2.2876038291760495e-05,0.00047208589530545067,0.00033737630759730024,0.00010599066117864122,6.182788568754073e-05,6.182788568754073e-05,0.00011482321627686135
0.03541979994805181,0.05210821468142158,2.293542539526776e-05,0.0004722376766185051,0.00033752901197183047,0.00010603286009215078,6.18525017204213e-05,6.18525017204213e-05,0.00011486893176649671
0.03543115112434724,0.0521312753462299,2.299432038369527e-05,0.00047238758838636025,0.0003376800896900242,0.00010607458616284465,6.187684192832605e-05,6.187684192832605e-05,0.0001149141350097484
0.035442376323460735,0.052154081398145244,2.3052735683506802e-05,0.0004725356758076063,0.00033782958026110966,0.00010611585085602982,6.190091299935074e-05,6.190091299935074e-05,0.00011495883842736567
0.03545347861204189,0.05217663903818187,2.3110683534426533e-05,0.0004726819831100137,0.00033797752243460897,0.00010615666540716336,6.192472148751197e-05,6.192472148751197e-05,0.00011500305419109367
0.035464460994842045,0.05219895434266904,2.316817599103418e-05,0.00047282655356782534,0.0003381239542116562,0.0001061970408255379,6.194827381489712e-05,6.194827381489712e-05,0.00011504679422766608
0.03547532641570587,0.05222103326523693,2.322522492432241e-05,0.0004729694295186869,0.00033826891285608084,0.00010623698789789029,6.197157627376934e-05,6.197157627376934e-05,0.0001150900702227145
0.035486077758542726,0.052242881638761285,2.3281842023217396e-05,0.0004731106523802234,0.00033841243490526215,0.00010627651719193524,6.19946350286289e-05,6.19946350286289e-05,0.00011513289362459654
0.03549671784827773,0.05226450517726795,2.333803879606332e-05,0.00047325026266627207,0.0003385545561807605,0.00010631563905982654,6.201745611823216e-05,6.201745611823216e-05,0.00011517527564814544
0.0355072494517834,0.05228590947779827,2.339382657207191e-05,0.00047338830000277977,0.00033869531179873117,0.00010635436364154628,6.204004545756867e-05,6.204004545756867e-05,0.00011521722727834184
0.03551767527879219,0.0523071000222363,2.344921650273789e-05,0.0004735248031433721,0.00033883473618012596,0.00010639270086822567,6.206240883979831e-05,6.206240883979831e-05,0.00011525875927391116
0.03552799798279061,0.05232808217909892,2.350421956322127e-05,0.0004736598099846053,0.00033897286306068975,0.00010643066046539769,6.208455193814865e-05,6.208455193814865e-05,0.00011529988217084752
0.03553822016189513,0.052348861205289865,2.3558846553697626e-05,0.0004737933575809071,0.000339109725500755,0.0001064682519561844,6.210648030777424e-05,6.210648030777424e-05,0.00011534060628586647
0.03554834435971069,0.05236944224781846,2.3613108100677216e-05,0.0004739254821592156,0.00033924535589484214,0.00010650548466442065,6.212819938757871e-05,6.212819938757871e-05,0.00011538094171978906
0.03555837306617206,0.052389830345484334,2.366701465829414e-05,0.0004740562191333237,0.0003393797859810707,0.0001065423677177149,6.214971450200036e-05,6.214971450200036e-05,0.00011542089836085783
0.03556830871836862,0.052410030430528734,2.372057650956652e-05,0.0004741856031179385,0.0003395130468503855,0.00010657891005045032,6.217103086276269e-05,6.217103086276269e-05,0.00011546048588798787
0.03557815370135305,0.0524300473302538,2.3773803767628817e-05,0.00047431366794246124,0.000339645168955605,0.00010661512040672706,6.219215357059079e-05,6.219215357059079e-05,0.00011549971377395434
0.035587910348934326,0.05244988576861016,2.38267063769374e-05,0.0004744404466644971,0.00033977618212029613,0.00010665100734324746,6.221308761689437e-05,6.221308761689437e-05,0.00011553859128851811
0.03559758094445553,0.05246955036775447,2.387929411445046e-05,0.00047456597158310155,0.0003399061155474816,0.00010668657923214604,6.223383788541853e-05,6.223383788541853e-05,0.00011557712750149156
0.035607167721557004,0.05248904564957723,2.3931576590783506e-05,0.00047469027425177266,0.00034003499782818387,0.00010672184426376598,6.225440915386349e-05,6.225440915386349e-05,0.0001156153312857465
0.035616672864925134,0.052508376037202084,2.398356325134148e-05,0.0004748133854911924,0.00034016285694981273,0.00010675681044938349,6.22748060954737e-05,6.22748060954737e-05,0.00011565321132016547
0.035626098511027306,0.05252754585645745,2.4035263377428793e-05,0.00047493533540172956,0.0003402897203044004,0.00010679148562388198,6.229503328059783e-05,6.229503328059783e-05,0.00011569077609253884
0.03563544674883356,0.05254655933732131,2.4086686087338376e-05,0.00047505615337570684,0.0003404156146966895,0.0001068258774483775,6.231509517822022e-05,6.231509517822022e-05,0.00011572803390240898
0.03564471962052511,0.05256542061534008,2.4137840337421027e-05,0.0004751758681094415,0.0003405405663520793,0.00010685999341279694,6.23349961574649e-05,6.23349961574649e-05,0.00011576499286386339
0.03565391912219055,0.052584133733022405,2.4188735187936296e-05,0.0004752945070854662,0.00034066460118923546,0.0001068938408384107,6.235474048907292e-05,6.235474048907292e-05,0.0001158016609082783
0.03566304720450973,0.052602702641208726,2.4239380291180375e-05,0.00047541209560994626,0.00034078774531486213,0.00010692742688032132,6.237433234685411e-05,6.237433234685411e-05,0.00011583804578701479
0.03567210577342606,0.05262113120041746,2.42897848577929e-05,0.00047552865889350195,0.00034091002399654156,0.00010696075852990964,6.239377580911396e-05,6.239377580911396e-05,0.00011587415507406879
0.03568109669080753,0.052639423182168577,2.433995717134797e-05,0.00047564422303523,0.00034103146118375194,0.00010699384261723973,6.241307486005652e-05,6.241307486005652e-05,0.0001159099961686764
0.035690021775096746,0.05265758227028549,2.4389905359913836e-05,0.00047575881349256894,0.00034115208028574875,0.00010702668581342457,6.243223339116433e-05,6.243223339116433e-05,0.00011594557629787664
0.03569888280195056,0.05267561206217593,2.443963739698498e-05,0.0004758724550922045,0.0003412719041787196,0.00010705929463295328,6.245125520255608e-05,6.245125520255608e-05,0.00011598090251903275
0.035707681504869575,0.05269351607009266,2.4489161102404114e-05,0.00047598517204079345,0.00034139095521283153,0.00010709167543598192,6.247014400432279e-05,6.247014400432279e-05,0.00011601598172231377
0.03571641957581793,0.052711297722374754,2.45384841432754e-05,0.00047609698793550783,0.0003415092552191759,0.00010712383443058876,6.248890341784345e-05,6.248890341784345e-05,0.00011605082063313785
0.035725098665833684,0.05272896036467031,2.4587614034870168e-05,0.00047620792577440725,0.0003416268255166165,0.00010715577767499587,6.250753697708093e-05,6.250753697708093e-05,0.00011608542581457888
0.03573372038563032,0.05274650726114113,2.4636558141526336e-05,0.00047631800796664583,0.00034174368691854297,0.00010718751107975778,6.252604812985872e-05,6.252604812985872e-05,0.00011611980366973763
0.03574228630618956,0.052763941595650274,2.4685323677542798e-05,0.00047642725634251625,0.00034185985973953675,0.0001072190404099193,6.254444023911959e-05,6.254444023911959e-05,0.00011615396044407926
0.035750797959345854,0.05278126647293318,2.4733917708070003e-05,0.00047653569216334047,0.00034197536380195113,0.00010725037128714285,6.256271658416667e-05,6.256271658416667e-05,0.00011618790222773811
0.03575925683836312,0.052798484919752885,2.478234714999799e-05,0.0004766433361312076,0.00034209021844241154,0.00010728150919180752,6.258088036188773e-05,6.258088036188773e-05,0.0001162216349577915
0.035767664398503714,0.052815599886040274,2.483061877284306e-05,0.00047675020839856925,0.000342204442518239,0.00010731245946508034,6.259893468796354e-05,6.259893468796354e-05,0.00011625516442050373
0.0357760220575902,0.05283261424601976,2.4878739199634352e-05,0.0004768563285776927,0.0003423180544138015,0.0001073432273109613,6.261688259806077e-05,6.261688259806077e-05,0.00011628849625354143
0.03578433119656025,0.05284953079932125,2.492671490780144e-05,0.00047696171574997993,0.0003424310720467968,0.00010737381779830327,6.263472704901024e-05,6.263472704901024e-05,0.0001163216359481619
0.035792593160014756,0.05286635227207886,2.4974552230064274e-05,0.00047706638847515493,0.00034254351287446973,0.00010740423586280795,6.265247091997131e-05,6.265247091997131e-05,0.0001163545888513753
0.03580080925675976,0.05288308131801717,2.502225735532646e-05,0.00047717036480032684,0.00034265539389977015,0.00010743448630899882,6.267011701358266e-05,6.267011701358266e-05,0.0001163873601680821
0.035808980760342266,0.05289972051952536,2.5069836329573195e-05,0.00047727366226892883,0.0003427667316774518,0.00010746457381217228,6.26876680571005e-05,6.26876680571005e-05,0.00011641995496318666
0.0358171089095803,0.05291627238872008,2.511729505677486e-05,0.00047737629792954215,0.00034287754232011796,0.00010749450292032818,6.270512670352478e-05,6.270512670352478e-05,0.0001164523781636889
0.0358251949090875,0.052932739368497427,2.516463929979747e-05,0.00047747828834460463,0.000342987841504217,0.00010752427805608025,6.272249553271348e-05,6.272249553271348e-05,0.00011648463456075362
0.03583323992979249,0.05294912383357449,2.5211874681320997e-05,0.00047757964959901147,0.0003430976444759897,0.00010755390351854795,6.27397770524863e-05,6.27397770524863e-05,0.0001165167288117603
0.03584124510945329,0.05296542809152131,2.5259006684766676e-05,0.0004776803973086103,0.0003432069660573732,0.00010758338348523042,6.275697369971776e-05,6.275697369971776e-05,0.00011654866544233299
0.03584921155316697,0.0529816543837834,2.5306040655234243e-05,0.00047778054662859273,0.0003433158206518633,0.00010761272201386326,6.277408784142023e-05,6.277408784142023e-05,0.00011658044884835189
0.03585714033387492,0.052997804886695345,2.5352981800450205e-05,0.00047788011226179044,0.00034342422225033966,0.00010764192304425942,6.279112177581799e-05,6.279112177581799e-05,0.00011661208329794772
0.03586503249286373,0.053013881712486326,2.539983519172801e-05,0.00047797910846687335,0.00034353218443685366,0.00010767099040013459,6.280807773341186e-05,6.280807773341186e-05,0.00011664357293347917
0.03587288904026211,0.053029886910277345,2.544660576494111e-05,0.00047807754906645835,0.0003436397203943856,0.00010769992779091827,6.282495787803566e-05,6.282495787803566e-05,0.00011667492177349481
0.03588071095553396,0.05304582246707124,2.5493298321509722e-05,0.00047817544745512716,0.0003437468429105705,0.00010772873881355087,6.284176430790468e-05,6.284176430790468e-05,0.00011670613371468013
0.03588849918796779,0.05306169030873533,2.5539917529402266e-05,0.0004782728166073608,0.0003438535643833964,0.00010775742695426791,6.285849905665628e-05,6.285849905665628e-05,0.00011673721253379027
0.03589625465716265,0.05307749230097743,2.5586467924152166e-05,0.0004783696690853884,0.0003439598968268769,0.0001077859955903718,6.287516409438355e-05,6.287516409438355e-05,0.00011676816188956946
0.03590397825351086,0.053093230250315405,2.5632953909890894e-05,0.0004784660170469579,0.000344065851876701,0.00010781444799199179,6.289176132866188e-05,6.289176132866188e-05,0.00011679898532465779
0.035911670838677474,0.0531089059050407,2.5679379760397854e-05,0.000478561872253027,0.0003441714407958612,0.00010784278732383296,6.290829260556924e-05,6.290829260556924e-05,0.00011682968626748574
0.0359193332460769,0.053124520956176036,2.5725749620167926e-05,0.0004786572460753794,0.0003442766744802612,0.00010787101664691449,6.292475971070012e-05,6.292475971070012e-05,0.00011686026803415739
0.03592696628134663,0.053140077038427616,2.5772067505497215e-05,0.00047875214950416674,0.00034438156346430803,0.00010789913892029784,6.294116437017374e-05,6.294116437017374e-05,0.00011689073383032268
0.03593457072281829,0.05315557573113218,2.5818337305587608e-05,0.0004788465931553804,0.0003444861179264854,0.0001079271570028055,6.295750825163655e-05,6.295750825163655e-05,0.00011692108675303931
0.03594214732198611,0.05317101855919899,2.5864562783670704e-05,0.0004789405872782514,0.00034459034769491423,0.00010795507365473032,6.297379296525935e-05,6.297379296525935e-05,0.00011695132979262454
0.03594969680397287,0.053186406994047204,2.5910747578151582e-05,0.00047903414176258467,0.00034469426225289945,0.00010798289153953643,6.299002006472959e-05,6.299002006472959e-05,0.00011698146583449783
0.035957219867993606,0.05320174245453848,2.5956895203772832e-05,0.00047912726614602556,0.00034479787074446366,0.0001080106132255516,6.300619104823844e-05,6.300619104823844e-05,0.00011701149766101427
0.035964717187816866,0.05321702630790543,2.6003009052799293e-05,0.0004792199696212614,0.0003449011819798708,0.00010803824118765147,6.302230735946337e-05,6.302230735946337e-05,0.00011704142795328912
0.03597218941222395,0.05323225987067573,2.6049092396223746e-05,0.0004793122610431607,0.0003450042044411392,0.00010806577780893623,6.303837038854613e-05,6.303837038854613e-05,0.00011707125929301427
0.03597963716546583,0.05324744440959218,2.6095148384993884e-05,0.0004794041489358481,0.00034510694628754466,0.00010809322538239964,6.305438147306646e-05,6.305438147306646e-05,0.0001171009941642663
0.03598706104771817,0.0532625811425288,2.6141180051260843e-05,0.0004794956414997196,0.0003452094153611156,0.00010812058611259086,6.307034189901134e-05,6.307034189901134e-05,0.0001171306349553068
0.03599446163553418,0.053277671239403156,2.618719030964932e-05,0.0004795867466183959,0.0003453116191921192,0.00010814786211726899,6.308625290174025e-05,6.308625290174025e-05,0.00011716018396037476
0.03600183948229558,0.05329271582308474,2.623318195854953e-05,0.0004796774718656173,0.00034541356500453993,0.00010817505542905082,6.310211566694631e-05,6.310211566694631e-05,0.00011718964338147175
0.036009195118661574,0.05330771597029975,2.6279157681431e-05,0.00047976782451207865,0.0003455152597215505,0.00010820216799705165,6.311793133161347e-05,6.311793133161347e-05,0.00011721901533013932
0.03601652905301586,0.05332267271253219,2.632512004817818e-05,0.00047985781153220557,0.00034561670997097473,0.00010822920168851928,6.313370098496958e-05,6.313370098496958e-05,0.00011724830182922924
0.03602384177191177,0.0533375870369212,2.6371071516447934e-05,0.00047994743961087384,0.0003457179220907437,0.00010825615829046123,6.314942566943572e-05,6.314942566943572e-05,0.00011727750481466634
0.036031133740515434,0.05335245988715487,2.6417014433048623e-05,0.0004800367151500698,0.00034581890213434315,0.0001082830395112653,6.316510638157144e-05,6.316510638157144e-05,0.0001173066261372041
0.03603840540304706,0.053367292164360244,2.6462951035340827e-05,0.0004801256442754934,0.00034591965587625395,0.00010830984698231325,6.318074407301607e-05,6.318074407301607e-05,0.00011733566756417271
0.0360456571832202,0.05338208472798966,2.6508883452659296e-05,0.0004802142328431045,0.0003460201888173834,0.00010833658225958762,6.319633965142612e-05,6.319633965142612e-05,0.00011736463078121994
0.036052889484679156,0.05339683839670343,2.6554813707756042e-05,0.0004803024864456106,0.0003461205061904883,0.00010836324682527171,6.32118939814085e-05,6.32118939814085e-05,0.00011739351739404438
0.03606010269143425,0.053411553949248486,2.6600743718264107e-05,0.0004803904104188981,0.00034622061296558834,0.00010838984208934257,6.322740788544984e-05,6.322740788544984e-05,0.00011742232893012115
0.036067297168295154,0.053426232125333324,2.664667529818176e-05,0.0004804780098484048,0.0003463205138553696,0.00010841636939115651,6.324288214484131e-05,6.324288214484131e-05,0.00011745106684041958
0.0360744732613021,0.053440873626498825,2.6692610159376564e-05,0.0004805652895754351,0.0003464202133205768,0.00010844283000102756,6.325831750059942e-05,6.325831750059942e-05,0.00011747973250111321
