t,He,O,C,N
2630.2679918953813,0.05912707926634277,0.0007111974246108865,0.000321129687355816,0.0006847084285510389
2654.605561975539,0.05925125982370808,0.0007133326728568663,0.0003231241421671362,0.0006856590354999403
2679.1683248190316,0.05937448116040904,0.0007154581328372307,0.0003251140146885026,0.000686600670889464
2703.9583641088434,0.059496754640090396,0.0007175738319186574,0.00032709927768340716,0.0006875334240429946
2728.9777828080405,0.05961809143771558,0.0007196797978618088,0.0003290799049171672,0.0006884573834835458
2754.2287033381663,0.05973850254265066,0.0007217760587989056,0.00033105587112819206,0.0006893726369327074
2779.7132677592886,0.05985799876173885,0.0007238626432124605,0.000333027152000313,0.000690279271310222
2805.433637951713,0.059976590722361625,0.0007259395799151105,0.0003349937241361298,0.0006911773727341466
2831.391995799379,0.06009428887548355,0.000728006898030484,0.0003369555650313269,0.0006920670265215545
2857.5905433749467,0.060211103498677414,0.0007300646269750487,0.00033891265304991685,0.0006929483171897386
2884.031503126606,0.060327044699127384,0.0007321127964408839,0.00034086496740036914,0.0006938213284578789
2910.717118066605,0.060442122416607395,0.0007341514363793277,0.0003428124881125847,0.0006946861432491363
2937.6496519615307,0.06055634642643278,0.0007361805769854502,0.0003447551960156793,0.0006955428436931454
2964.8313895243423,0.06066972634238316,0.0007382002486833079,0.00034669307271653984,0.0006963915111288679
2992.264636608189,0.06078227161959474,0.0007402104821119358,0.00034862610057911984,0.0006972322261077864
3019.9517204020162,0.06089399155742064,0.0007422113081120386,0.0003505542627044411,0.0006980650683974032
3047.8949896279833,0.06100496689323242,0.0007442027577133392,0.00035247729041517,0.0006988901169850266
3076.096814740708,0.06111530366468627,0.000746184862122553,0.0003543948243723016,0.0006997074500818144
3104.5595881283557,0.061225033401883434,0.0007481576527119505,0.0003563067663862384,0.0007005171451270605
3133.2857243155854,0.06133415933688048,0.000750121161008478,0.0003582131181001143,0.0007013192787926947
3162.2776601683795,0.06144268469074798,0.0007520754186834055,0.00036011388147926037,0.0007021139269879849
3191.5378551007616,0.061550612673228554,0.0007540204575424734,0.00036200905880128735,0.0007029011648644189
3221.0687912834346,0.061657946482420414,0.0007559563095165114,0.0003638986526465729,0.0007036810668207511
3250.872973854344,0.06176468930448502,0.0007578830066525029,0.0003657826658891316,0.0007044537065081978
3280.9529311311903,0.06187084431337731,0.0007598005811050727,0.00036766110168785017,0.0007052191568357668
3311.311214825911,0.06197641467059717,0.0007617090651283744,0.0003695339634780687,0.0007059774899757072
3341.950400261143,0.06208140352496089,0.0007636084910683558,0.00037140125496348987,0.0007067287773690683
3372.873086588689,0.06218581401239134,0.0007654988913553834,0.00037326298010840065,0.0007074730897313537
3404.081897010009,0.06228964925572586,0.0007673802984972041,0.00037511914313019144,0.0007082104970582606
3435.5794789987463,0.06239291236454066,0.0007692527450722317,0.0003769697484921562,0.0007089410686314946
3467.368504525317,0.06249560643499073,0.0007711162637231342,0.00037881480089656147,0.00070966487302465
3499.451670283573,0.06259773454966452,0.0007729708871507115,0.00038065430527796986,0.0007103819781091447
3531.83169791957,0.06269929977745217,0.0007748166481080452,0.00038248826679680655,0.000711092451060206
3564.5113342624427,0.06280030517342669,0.0007766535793949088,0.0003843166908331557,0.0007117963583628948
3597.4933515574235,0.06290075377873734,0.0007784817138524213,0.00038613958298077777,0.0007124937658181636
3630.780547701014,0.06300064862051431,0.0007803010843579362,0.0003879569490413344,0.0007131847385489414
3664.3757464783334,0.0630999927117839,0.0007821117238201487,0.00038976879501881345,0.000713869341006239
3698.281797802663,0.06319878905139403,0.0007839136651744146,0.0003915751271141432,0.0007145476369752679
3732.5015779572063,0.06329704062394889,0.000785706941378266,0.0003933759517199871,0.0007152196895815698
3767.0379898390893,0.06339475039975247,0.0007874915854071175,0.0003951712754157111,0.0007158855612971502
3801.8939632056126,0.0634919213347604,0.0007892676302501511,0.00039696110496251495,0.0007165453139466103
3837.0724549227884,0.06358855637053958,0.0007910351089063696,0.0003987454472987196,0.0007171990087132759
3872.576449216173,0.06368465843423479,0.0007927940543808152,0.0004005243095352048,0.0007178467061453174
3908.4089579240213,0.06378023043854263,0.0007945444996809371,0.00040229769895098945,0.0007184884661618579
3944.573020752785,0.0638752752816913,0.0007962864778131097,0.00040406562298894646,0.0007191243480590643
3981.0717055349733,0.06396979584742668,0.000798020021779287,0.0004058280892516497,0.0007197544105162218
4017.9081084894,0.064063795005004,0.000799745164573789,0.000407585105497344,0.0007203787116017855
4055.085354483839,0.06415727560918466,0.0008014619391802162,0.0004093366796360339,0.0007209973087794085
4092.6065973001096,0.0642502405002379,0.0008031703785684808,0.0004110828197256867,0.0007216102589139432
4130.475019901614,0.06434269250394735,0.0008048705156919538,0.0004128235339685438,0.0007222176182774137
4168.693834703355,0.06443463443162152,0.0008065623834847204,0.0004145588307075353,0.0007228194425549573
4207.266283844442,0.06452606908010856,0.0008082460148589377,0.00041628871842279604,0.0007234157868507338
4246.19563946313,0.06461699923181469,0.0008099214427022936,0.0004180132057282746,0.0007240067056937991
4285.485203974396,0.06470742765472612,0.0008115886998755561,0.000419732301368436,0.0007245922530439443
4325.138310350088,0.0647973571024343,0.0008132478192102157,0.00042144601421505043,0.0007251724822974959
4365.158322401661,0.06488679031416417,0.0008148988335062124,0.00042315435326406695,0.0007257474462930789
4405.548635065535,0.06497573001480539,0.0008165417755297426,0.0004248573276325676,0.000726317197317337
4446.312674691088,0.06506417891494601,0.0008181766780111478,0.00042655494655579885,0.0007268817871106162
4487.453899331323,0.06515213971090883,0.000819803573642875,0.00042824721938427776,0.0007274412668726021
4528.975799036209,0.06523961508478997,0.0008214224950775095,0.00042993415558096877,0.0007279956872679171
4570.881896148751,0.0653266077044996,0.000823033474925877,0.0004316157647185316,0.0007285450984316732
4613.175745603796,0.0654131202238047,0.0008246365457552086,0.00043329205647663185,0.00072908954997498
4655.860935229591,0.06549915528237357,0.0008262317400873723,0.0004349630406393186,0.0007296290909904095
4698.941086052156,0.06558471550582226,0.0008278190903971601,0.0004366287270924607,0.0007301637700574133
4742.419852602448,0.06566980350576233,0.0008293986291106357,0.0004382891258212443,0.0007306936352476962
4786.300923226385,0.06575442187985037,0.0008309703886035365,0.0004399442469077253,0.000731218734130542
4830.5880203977285,0.06583857321183866,0.0008325344011997285,0.0004415941005284387,0.0007317391137780935
4875.284901033865,0.0659222600716272,0.0008340906991697105,0.0004432386969520596,0.0007322548207705862
4920.395356814511,0.06600548501531693,0.0008356393147291702,0.0004448780465371155,0.000732765901201533
4965.923214503363,0.06608825058526398,0.0008371802800375845,0.00044651215972974856,0.0007332724006828652
5011.872336272725,0.0661705593101348,0.0008387136271968653,0.0004481410470615255,0.0007337743643500229
5058.246620031143,0.06625241370496242,0.0008402393882500498,0.0004497647191472934,0.0007342718368669994
5105.049999754065,0.06633381627120342,0.0008417575951800311,0.00045138318668307983,0.0007347648624313387
5152.286445817567,0.06641476949679562,0.0008432682799083293,0.0004529964604440378,0.0007352534847790852
5199.959965335162,0.06649527585621647,0.0008447714742939027,0.00045460455128243057,0.0007357377471896855
5248.074602497728,0.06657533781054215,0.0008462672101319932,0.0004562074701256583,0.0007362176924908434
5296.634438916581,0.06665495780750721,0.0008477555191530112,0.00045780522797432365,0.000736693363063328
5345.643593969719,0.06673413828156463,0.000849236433021452,0.0004593978359003358,0.0007371648008457341
5395.1062251512785,0.06681288165394643,0.0008507099833348477,0.00046098530504505103,0.0007376320473391963
5445.026528424214,0.06689119033272471,0.0008521762016227508,0.0004625676466174496,0.0007380951436120553
5495.408738576249,0.06696906671287291,0.0008536351193457485,0.00046414487189234727,0.0007385541303044792
5546.25712957911,0.06704651317632762,0.0008550867678945078,0.0004657169922086412,0.0007390090476330364
5597.576014951104,0.06712353209205041,0.0008565311785888502,0.00046728401896758813,0.0007394599353952241
5649.369748123028,0.06720012581609015,0.0008579683826768528,0.00046884596363111524,0.0007399068329739499
5701.642722807478,0.06727629669164538,0.0008593984113339793,0.0004704028377201621,0.0007403497793419686
5754.399373371572,0.0673520470491268,0.0008608212956622349,0.0004719546528130525,0.0007407888130662717
5807.644175213124,0.06742737920622019,0.0008622370666893491,0.00047350142054389634,0.0007412239723124341
5861.381645140291,0.06750229546794904,0.0008636457553679817,0.000475043152601021,0.0007416552948489144
5915.616341754743,0.06757679812673761,0.0008650473925749542,0.00047657986072542884,0.0007420828180513117
5970.352865838372,0.06765088946247384,0.0008664420091105032,0.0004781115567092844,0.000742506578906577
6025.5958607435805,0.0677245717425724,0.0008678296356975582,0.00047963825239442676,0.0007429266140171817
6081.350012787182,0.06779784722203769,0.0008692103029810398,0.0004811599596709087,0.0007433429596052415
6137.620051647946,0.06787071814352687,0.0008705840415271807,0.0004826766904755613,0.0007437556515165989
6194.410750767818,0.06794318673741284,0.0008719508818228667,0.0004841884567905829,0.0007441647252248597
6251.726927756862,0.06801525522184718,0.0008733108542749987,0.0004856952706421529,0.0007445702158353904
6309.573444801937,0.068086925802823,0.0008746639892098731,0.00048719714409906973,0.0007449721580892712
6367.955209079162,0.0681582006742378,0.0008760103168725835,0.0004886940892714106,0.0007453705863672069
6426.877173170201,0.06822908201795609,0.0008773498674264387,0.0004901861183092158,0.0007457655346933981
6486.3443354823885,0.06829957200387196,0.0008786826709524008,0.0004916732434011939,0.0007461570367393693
6546.3617406727535,0.06836967278997166,0.0008800087574485402,0.0004931554767734491,0.0007465451258277577
6606.9344800759645,0.06843938652239577,0.0008813281568295078,0.00049463283068823,0.00074692983493606
6668.067692136226,0.06850871533550147,0.0008826408989260245,0.0004961053174426997,0.0007473111967003413
6729.766562843182,0.06857766135192454,0.0008839470134843865,0.000497572949367725,0.0007476892434189018
6792.03632617185,0.06864622668264118,0.0008852465301659877,0.0004990357388266878,0.0007480640070559061
6854.88226452662,0.0687144134270297,0.000886539478546856,0.000500493698214313,0.0007484355192449721
6918.309709189362,0.06878222367293203,0.0008878258881172076,0.0005019468399555196,0.000748803811292723
6982.324040771711,0.06884965949671494,0.0008891057882810127,0.000503395176504287,0.000749168914182299
7046.930689671467,0.06891672296333114,0.0008903792083555797,0.0005048387203425423,0.0007495308585768331
7112.1351365332885,0.06898341612638023,0.0008916461775711496,0.0005062774839790646,0.0007498896748228875
7177.942912713615,0.0690497410281693,0.0008929067250705078,0.0005077114799484075,0.0007502453929538545
7244.359600749898,0.06911569969977338,0.0008941608799086076,0.0005091407208098397,0.00075059804269332
7311.390834834172,0.06918129416109565,0.0008954086710522076,0.0005105652191463012,0.0007509476534583902
7379.042301291008,0.0692465264209274,0.0008966501273795218,0.0005119849875633781,0.0007512942543629824
7447.319739059889,0.06931139847700789,0.0008978852776798825,0.0005134000386882938,0.0007516378742210815
7516.228940182053,0.0693759123160837,0.0008991141506534165,0.0005148103851689145,0.0007519785415499586
7585.775750291836,0.06944006991396803,0.0009003367749107323,0.0005162160396727742,0.0007523162845733568
7655.966069112562,0.06950387323559983,0.0009015531789726199,0.0005176170148861118,0.0007526511312246416
7726.805850957021,0.06956732423510242,0.0009027633912697618,0.000519013323512927,0.0007529831091499171
7798.3011052325855,0.06963042485584207,0.0009039674401424571,0.0005204049782740482,0.000753312245711108
7870.457896950985,0.06969317703048626,0.0009051653538403538,0.0005217919919062187,0.0007536385679890092
7943.282347242814,0.06975558268106158,0.0009063571605221954,0.0005231743771611949,0.0007539621027863001
8016.78063387679,0.06981764371901159,0.0009075428882555755,0.0005245521468048604,0.0007542828766305287
8090.958991783821,0.06987936204525416,0.0009087225650167055,0.0005259253136163544,0.0007546009157770606
8165.823713585923,0.0699407395502388,0.0009098962186901902,0.0005272938903872128,0.000754916246211998
8241.38115013002,0.07000177811400347,0.0009110638770688151,0.0005286578899205252,0.0007552288936550655
8317.63771102671,0.07006247960623134,0.0009122255678533435,0.0005300173250301034,0.0007555388835624649
8394.599865193974,0.07012284588630709,0.000913381318652323,0.0005313722085396654,0.0007558462411296985
8472.274141405964,0.07018287880337318,0.0009145311569819017,0.0005327225532820301,0.0007561509912943629
8550.667128846831,0.07024258019638552,0.0009156751102656532,0.0005340683720983275,0.0007564531587389101
8629.785477669702,0.07030195189416921,0.0009168132058344125,0.0005354096778372193,0.0007567527678933803
8709.635899560806,0.07036099571547379,0.0009179454709261189,0.0005367464833541344,0.0007570498429381036
8790.225168308842,0.07041971346902824,0.0009190719326856689,0.0005380788015105152,0.0007573444078063739
8871.560120379609,0.07047810695359577,0.0009201926181647778,0.000539406645173076,0.0007576364861870908
8953.647655495937,0.07053617795802836,0.0009213075543218492,0.0005407300272130746,0.0007579261015273755
9036.494737223014,0.0705939282613209,0.000922416768021854,0.000542048960505595,0.0007582132770351567
9120.108393559096,0.07065135963266514,0.000923520286036216,0.000543363457928842,0.0007584980356817277
9204.495717531712,0.07070847383150344,0.0009246181350427074,0.0005446735323634466,0.0007587804002042771
9289.663867799363,0.07076527260758204,0.0009257103416253498,0.0005459791966917839,0.0007590603931083901
9375.620069258803,0.07082175770100425,0.0009267969322743267,0.0005472804637973012,0.0007593380366705242
9462.37161365793,0.07087793084228328,0.0009278779333858993,0.0005485773465638577,0.0007596133529404562
9549.92586021436,0.07093379375239486,0.000928953371262333,0.0005498698578750747,0.0007598863637437035
9638.290236239705,0.07098934814282942,0.00093002327211183,0.0005511580106136967,0.0007601570906839186
9727.47223776965,0.0710445957156443,0.0009310876620484686,0.0005524418176609627,0.0007604255551452569
9817.479430199845,0.0710995381635153,0.0009321465670921514,0.0005537212918959884,0.00076069177829472
9908.319448927676,0.0711541771697883,0.0009332000131685581,0.0005549964461951578,0.0007609557810844714
