time,H,He,C,N,O,Ne,Mg,Si,Fe
663471.8484848489,0.014078355000512535,0.004596236093832733,4.573369247594759e-05,1.3338993638818049e-05,0.00010861751963037556,2.2866846237973797e-05,1.3338993638818049e-05,1.3338993638818049e-05,2.4772416757804952e-05
694589.555555556,0.014412290316078722,0.00470525774802137,4.6818485054938995e-05,1.3655391474357207e-05,0.00011119390200548015,2.3409242527469498e-05,1.3655391474357207e-05,1.3655391474357207e-05,2.536001273809196e-05
725707.2626262631,0.014730134389634972,0.004809026008094146,4.785100505566314e-05,1.3956543141235084e-05,0.0001136461370072,2.392550252783157e-05,1.3956543141235084e-05,1.3956543141235084e-05,2.5919294405150873e-05
756824.9696969702,0.015033184506438273,0.004907964405729441,4.8835466723676026e-05,1.4243677794405509e-05,0.0001159842334687306,2.4417733361838013e-05,1.4243677794405509e-05,1.4243677794405509e-05,2.645254447532452e-05
787942.6767676772,0.015322969992215617,0.005002572228102879,4.977683809057591e-05,1.451824444308464e-05,0.0001182199904651178,2.4888419045287954e-05,1.451824444308464e-05,1.451824444308464e-05,2.696245396572862e-05
819060.3838383843,0.015600899652420843,0.005093309415489858,5.0679695676515994e-05,1.47815779056505e-05,0.00012036427723172552,2.5339847838257997e-05,1.47815779056505e-05,1.47815779056505e-05,2.7451501824779504e-05
850178.0909090914,0.015868277663978202,0.005180601749528346,5.154827611470991e-05,1.503491386679039e-05,0.00012242715577243606,2.5774138057354954e-05,1.503491386679039e-05,1.503491386679039e-05,2.7921982895467872e-05
881295.7979797985,0.016126258683955588,0.005264826197306561,5.238633032145831e-05,1.5279346343758676e-05,0.00012441753451346353,2.6193165160729156e-05,1.5279346343758676e-05,1.5279346343758676e-05,2.837592892412326e-05
912413.5050505056,0.016375604388116402,0.00534623142719772,5.319633260893253e-05,1.5515597010938657e-05,0.0001263412899462148,2.6598166304466267e-05,1.5515597010938657e-05,1.5515597010938657e-05,2.8814680163171796e-05
943531.2121212126,0.01661726732406099,0.005425128422527762,5.39813773385847e-05,1.574456839042054e-05,0.0001282057711791387,2.699068866929235e-05,1.574456839042054e-05,1.574456839042054e-05,2.9239912725066715e-05
974648.9191919197,0.01685215368153297,0.005501813031924408,5.4744408277854805e-05,1.5967119081040985e-05,0.0001300179696599052,2.7372204138927403e-05,1.5967119081040985e-05,1.5967119081040985e-05,2.965322115050469e-05
1005766.6262626268,0.017079819589307096,0.005576140342367178,5.548398350614107e-05,1.618282852262448e-05,0.00013177446082708507,2.7741991753070534e-05,1.618282852262448e-05,1.618282852262448e-05,3.0053824399159752e-05
1036884.333333334,0.0172995008158679,0.0056478608510927685,5.619762040888327e-05,1.6390972619257622e-05,0.00013346934847109778,2.8098810204441634e-05,1.6390972619257622e-05,1.6390972619257622e-05,3.044037772147844e-05
1068002.040404041,0.01751142666157663,0.005717049419020416,5.68860638708499e-05,1.659176862899789e-05,0.00013510440169326856,2.844303193542495e-05,1.659176862899789e-05,1.659176862899789e-05,3.0813284596710366e-05
1099119.7474747482,0.017716487126072315,0.005783996609107529,5.755220506574655e-05,1.6786059810842746e-05,0.0001366864870311481,2.8776102532873275e-05,1.6786059810842746e-05,1.6786059810842746e-05,3.117411107727939e-05
1130237.4545454553,0.0179156411182013,0.005849015481470158,5.819915901960356e-05,1.697475471405104e-05,0.00013822300267155848,2.909957950980178e-05,1.697475471405104e-05,1.697475471405104e-05,3.152454446895194e-05
1161355.1616161624,0.01810778327015188,0.005911745160748014,5.8823334932816056e-05,1.7156806022071352e-05,0.00013970542046543816,2.9411667466408028e-05,1.7156806022071352e-05,1.7156806022071352e-05,3.186263975527537e-05
1192472.8686868693,0.018291701624201018,0.005971789972600548,5.9420795747269134e-05,1.7331065426286832e-05,0.00014112438989976423,2.9710397873634567e-05,1.7331065426286832e-05,1.7331065426286832e-05,3.218626436310412e-05
1223590.5757575764,0.018467934498034477,0.006029325664490952,5.999329019393982e-05,1.749804297323245e-05,0.00014248406421060711,2.999664509696991e-05,1.749804297323245e-05,1.749804297323245e-05,3.249636552171741e-05
1254708.2828282835,0.01863737743988352,0.006084644610855312,6.054372747119713e-05,1.7658587179099166e-05,0.00014379135274409323,3.0271863735598566e-05,1.7658587179099166e-05,1.7658587179099166e-05,3.279451904689845e-05
1285825.9898989906,0.01880150850355547,0.00613822935985054,6.10769090532392e-05,1.7814098473861436e-05,0.00014505765900144315,3.05384545266196e-05,1.7814098473861436e-05,1.7814098473861436e-05,3.308332573717124e-05
1316943.6969696977,0.018961111760996883,0.006190335891651933,6.159538200648689e-05,1.7965319751892012e-05,0.0001462890322654064,3.0797691003243445e-05,1.7965319751892012e-05,1.7965319751892012e-05,3.336416525351374e-05
1348061.4040404048,0.019116514798120314,0.00624107115499001,6.210021049741303e-05,1.8112561395078803e-05,0.000147487999931356,3.1050105248706515e-05,1.8112561395078803e-05,1.8112561395078803e-05,3.3637614019432064e-05
1379179.111111112,0.01926863534983107,0.006290734767703375,6.259437579804353e-05,1.825669294109603e-05,0.00014866164252035343,3.129718789902176e-05,1.825669294109603e-05,1.825669294109603e-05,3.390528689060692e-05
1410296.818181819,0.01941698423241201,0.0063391670233592,6.307628878964377e-05,1.8397250896979435e-05,0.000149806185875404,3.1538144394821887e-05,1.8397250896979435e-05,1.8397250896979435e-05,3.4166323094390385e-05
1441414.5252525262,0.01956064238927627,0.00638606787262241,6.354296390669064e-05,1.853336447278477e-05,0.0001509145392783903,3.177148195334532e-05,1.853336447278477e-05,1.853336447278477e-05,3.441910544945744e-05
1472532.2323232333,0.019698729564944287,0.00643114993376362,6.399154162948875e-05,1.866419964193422e-05,0.0001519799113700358,3.199577081474438e-05,1.866419964193422e-05,1.866419964193422e-05,3.466208504930641e-05
1503649.9393939404,0.019830641433826877,0.006474215909365244,6.442005879965416e-05,1.87891838165658e-05,0.0001529976396491787,3.221002939982708e-05,1.87891838165658e-05,1.87891838165658e-05,3.4894198516479346e-05
1534767.6464646473,0.019958387958662963,0.00651592200274703,6.483504480345303e-05,1.8910221401007137e-05,0.000153983231408201,3.2417522401726517e-05,1.8910221401007137e-05,1.8910221401007137e-05,3.5118982601870405e-05
1565885.3535353544,0.020083617387356974,0.006556806326245943,6.524185399249694e-05,1.9028874081144942e-05,0.00015494940323218027,3.262092699624847e-05,1.9028874081144942e-05,1.9028874081144942e-05,3.533933757926918e-05
1597003.0606060615,0.020205028763027415,0.006596444149488647,6.563626019391687e-05,1.9143909223225758e-05,0.00015588611796055264,3.281813009695844e-05,1.9143909223225758e-05,1.9143909223225758e-05,3.555297427170499e-05
1628120.7676767686,0.02032142009661634,0.006634443052658177,6.601435873291717e-05,1.925418796376751e-05,0.00015678410199067834,3.3007179366458587e-05,1.925418796376751e-05,1.925418796376751e-05,3.575777764699681e-05
1659238.4747474757,0.020432728757838296,0.0066707825885092,6.637594615432039e-05,1.9359650961676783e-05,0.00015764287211651097,3.3187973077160196e-05,1.9359650961676783e-05,1.9359650961676783e-05,3.595363750025689e-05
1690356.1818181828,0.020539147129700095,0.006705525565354173,6.672164741645942e-05,1.946048049646733e-05,0.00015846391261409117,3.336082370822971e-05,1.946048049646733e-05,1.946048049646733e-05,3.6140892350582197e-05
1721473.88888889,0.02064184957293611,0.006739055383043029,6.705527744321421e-05,1.955778925427081e-05,0.00015925628392763377,3.3527638721607105e-05,1.955778925427081e-05,1.955778925427081e-05,3.632160861507437e-05
1752591.595959597,0.020741688470495075,0.006771650323610466,6.737960521005439e-05,1.965238485293253e-05,0.0001600265623738792,3.3689802605027194e-05,1.965238485293253e-05,1.965238485293253e-05,3.649728615544613e-05
1783709.3030303041,0.020838226723052158,0.006803167684894668,6.769321079497181e-05,1.974385314853345e-05,0.0001607713756380581,3.384660539748591e-05,1.974385314853345e-05,1.974385314853345e-05,3.666715584727641e-05
1814827.0101010113,0.020930585296758477,0.006833320483998571,6.799323864675195e-05,1.9831361271969318e-05,0.00016148394178603593,3.3996619323375974e-05,1.9831361271969318e-05,1.9831361271969318e-05,3.6829670933657315e-05
1845944.7171717181,0.02101835023342642,0.006861973573771591,6.827834401762778e-05,1.9914517005141436e-05,0.000162161067041866,3.413917200881389e-05,1.9914517005141436e-05,1.9914517005141436e-05,3.6984103009548384e-05
1877062.4242424252,0.02110206815713074,0.006889305413508303,6.855030262197316e-05,1.9993838264742173e-05,0.0001628069687271863,3.427515131098658e-05,1.9993838264742173e-05,1.9993838264742173e-05,3.713141392023547e-05
1908180.1313131324,0.021182545368416864,0.006915579240473941,6.881173373605911e-05,2.0070089006350575e-05,0.00016342786762314044,3.4405866868029555e-05,2.0070089006350575e-05,2.0070089006350575e-05,3.727302244036536e-05
1939297.8383838395,0.02126046167162586,0.006941016994039195,6.906484571183279e-05,2.0143913332617896e-05,0.0001640290085656029,3.4532422855916393e-05,2.0143913332617896e-05,2.0143913332617896e-05,3.74101247605761e-05
