t,AGB,SNII,Winds,tot_AGB,tot_SNII,tot_winds
100000.0,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.0
131579.79695093023,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.00023291118092458928
163159.59390186047,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.00046582236184917856
194739.39085279068,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.0006987335427737677
226319.1878037209,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.0009316447236983569
257898.98475465114,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.0011645559046229463
289478.78170558135,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.0013974670855475353
321058.5786565116,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.0016303782664721248
352638.3756074418,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.0018632894473967138
384218.172558372,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.002096200628321303
415797.9695093023,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.0023291118092458925
447377.7664602325,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.002562022990170482
478957.5634111627,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.002794934171095071
510537.36036209296,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.0030278453520196607
542117.1573130232,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.0032607565329442504
573696.9542639535,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.00349366771386884
605276.7512148836,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.003726578894793429
636856.5481658139,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.003959490075718018
668436.345116744,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.004192401256642607
700016.1420676743,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.004425312437567196
731595.9390186046,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.004658223618491785
763175.7359695347,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.0048911347994163735
794755.532920465,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.005124045980340963
826335.3298713953,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.005356957161265552
857915.1268223254,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.00558986834219014
889494.9237732557,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.00582277952311473
921074.7207241859,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.006055690704039319
952654.5176751162,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.006288601884963908
984234.3146260463,0.0,0.0,7.375322307692307e-09,0.0,0.0,0.0065215130658884965
1015814.1115769766,0.0,0.0,7.58595080021905e-09,0.0,0.0,0.006757750049326124
1047393.9085279069,0.0,0.0,8.014400071661677e-09,0.0,0.0,0.007004078005774754
1078973.705478837,0.0,0.0,8.453239323600839e-09,0.0,0.0,0.0072641003599565185
1110553.5024297673,0.0,0.0,8.902405351954712e-09,0.0,0.0,0.007538144227359787
1142133.2993806975,0.0,0.0,9.361837144735693e-09,0.0,0.0,0.007826534762113804
1173713.0963316278,0.0,0.0,9.831475746814103e-09,0.0,0.0,0.008129595224079212
1205292.893282558,0.0,0.0,1.0311264136480176e-08,0.0,0.0,0.00844764704185413
1236872.690233488,0.0,0.0,1.0801147112489363e-08,0.0,0.0,0.008781009872047624
1268452.4871844184,0.0,0.0,1.1301071190452927e-08,0.0,0.0,0.009130001655133651
1300032.2841353486,0.0,0.0,1.1810984507584756e-08,0.0,0.0,0.00949493866816496
1331612.081086279,0.0,0.0,1.2330836734941802e-08,0.0,0.0,0.009876135574597282
1363191.8780372092,0.0,0.0,1.2860578996403154e-08,0.0,0.0,0.010273905471448455
1394771.6749881394,0.0,0.0,1.3400163793724637e-08,0.0,0.0,0.010688559933994875
1426351.4719390695,0.0,0.0,1.3949544937084854e-08,0.0,0.0,0.011120409058187895
1457931.2688899997,0.0,0.0,1.4508677480606482e-08,0.0,0.0,0.011569761500955447
1489511.06584093,0.0,0.0,1.5077517662395424e-08,0.0,0.0,0.012036924518538746
1521090.8627918602,0.0,0.0,1.5656022848691337e-08,0.0,0.0,0.0125222040030004
1552670.6597427905,0.0,0.0,1.6244151481767384e-08,0.0,0.0,0.013025904517027983
1584250.4566937208,0.0,0.0,1.6841863031255766e-08,0.0,0.0,0.013548329327146384
1615830.2536446508,0.0,0.0,1.7449117948609374e-08,0.0,0.0,0.014089780435442557
1647410.050595581,0.0,0.0,1.806587762443973e-08,0.0,0.0,0.014650558609897595
1678989.8475465113,0.0,0.0,1.869210434849734e-08,0.0,0.0,0.015230963413413248
1710569.6444974416,0.0,0.0,1.9327761272083923e-08,0.0,0.0,0.015831293231613055
1742149.4414483719,0.0,0.0,1.997281237270612e-08,0.0,0.0,0.01645184529949183
1773729.2383993021,0.0,0.0,2.0627222420798568e-08,0.0,0.0,0.01709291572698162
